ID,Timesamp,Conen
1209128643252965376,2019-12-23 15:08:27,"RT @sunisemvm: We ae going o win he Geen New Deal because ou geneaion undesands: his is he figh of ou lives.
We will voe G¶"
1209119628758278144,2019-12-23 14:32:38,I believe in he young people of his couny and hei powe o ansfom Ameica.
1208942844456529922,2019-12-23 02:50:09,Jane and I would like o wish a happy and peaceful Hanukkah o all hose who ae celebaing aound he wold his week.
1208942195438444549,2019-12-23 02:47:35,RT @CamenYulinCuz: En ese movimieno es impoane que odos sean pae de la convesaci√≥n. Gacias a @AOC po paicipa del pime o¶
1208928945523040256,2019-12-23 01:54:56,I efuse o leave ou gandchilden a plane ha is no healhy and habiable. We need a Geen New Deal.
1208927479785754629,2019-12-23 01:49:06,RT @TelemundoNews:  @Guadvenegas conves√≥ con la congesisa @AOC sobe c√≥mo ha cambiado su vida ese a√±o y po qu√© paa ella es impoan¶
1208901576972210176,2019-12-23 00:06:10,Pivae insuance companies and dug companies will spend ouageous amouns of money ying o defea us. Tha is how you know we ae on he side of he Ameican people.
1208899320084340737,2019-12-22 23:57:12,"RT @shannondjackson: Holidays bing people ogehe- so much so ha we had oveflow a he #Benie2020 holiday dinne in Keene, NH! Thank¶"
1208867708026204161,2019-12-22 21:51:35,RT @CamenYulinCuz: En esa campa√±a vamos a donde es√° nuesa gene. @Lainos4Benie @NevadafoBenie @BenieSandes hps://.co/CiJXs4b¶
1208861461138694144,2019-12-22 21:26:46,Esamos consuyendo una coalici√≥n muliacial que es lo suficienemene podeosa como paa vence a Tump. √önee a la epesenane @AOC paa una euni√≥n pol√≠ica en Nevada que se llevaa a cabo en espa√±ol. hps://.co/qHfAiXQ59j
1208858016080105474,2019-12-22 21:13:05,"The poliical evoluion is alive and well in Las Vegas.
Thank you o he housands of people who joined me, @AOC, @CamenYulinCuz, @MoTownPhenom and moe a ou ally las nigh.
We ae going o win and build a naion based on jusice in all is foms. hps://.co/QY2ZRlLwFQ"
1208835821069111296,2019-12-22 19:44:53,"Class wafae is when he wealhy buy elecions o ge ax beaks fo hemselves, hen cu spending on pogams woking people need o suvive."
1208809259766571010,2019-12-22 17:59:20,Young people should no undeesimae hei powe. If hey voe as much as olde people hey can no only ansfom he couny. They can help us save he plane fom climae caasophe.
1208786129417392128,2019-12-22 16:27:26,RT @CamenYulinCuz: El movimieno que es√° consuyendo @BenieSandes incluye gene de odos los incones de la sociedad. Esa noche en L¶
1208783687984304130,2019-12-22 16:17:43,"I'm vey old fashioned. I hink democacy is abou one peson, one voe, no billionaies buying elecions."
1208772225442209795,2019-12-22 15:32:11,"When millions of people come ogehe o figh fo jusice, we will win agains Tump's haed and division. Thank you o he moe han 14,000 people who joined ou movemen in Los Angeles! hps://.co/XSWATXhvKB"
1208594599259910144,2019-12-22 03:46:21,RT @PeeKolak: .@BenieSandes &amp; @AOC binging down he house onigh in Las Vegas! #Benie2020 hps://.co/XBWQURe2UB
1208588606073380864,2019-12-22 03:22:32,"A couple weeks ago, I go o come o a own meeing hee in Las Vegas, go o mee Benie. And igh away, as soon as I could see ino his eyes, I could see ha he man was a eal fighe. ì@MoTownPhenom hps://.co/xXkTbhcNeu"
1208577764896464901,2019-12-22 02:39:28,"We should be dangeous o injusice... We should be dangeous o a sysem ha eas us less han we deseve."" ì@AOC hps://.co/7wCwqkqUo"
1208575067904299010,2019-12-22 02:28:45,"We'e he songes campaign o defea Tump because we believe in binging people ogehe, no dividing hem up. Join me, @AOC, @CamenYulinCuz and moe live in Las Vegas: hps://.co/U2cWe5UHYE"
1208567705143578624,2019-12-22 01:59:29,My good fiend @AOC and I ae aking quesions on he insagam page:  hps://.co/ZQ3ySE4j8j hps://.co/WpEWXR5Bo
1208566841439924224,2019-12-22 01:56:03,RT @GayGumbach: Sandes and @AOC ae answeing quesions on Insagam Live ahead of onighs ally hee in Vegas. hps://.co/1cq9e6fW0B
1208555437165072386,2019-12-22 01:10:44,"RT @ninaune: This is a labo of love. We plan on winning because of he deep oganizing in evey communiy, changing heas and minds. N¶"
1208551021255045120,2019-12-22 00:53:11,RT @ninaune: .@BenieSandes Team Iowa House Pay in Des Moines on a Sauday nigh...he Sauday nigh befoe Chismas...HELLO Someb¶
1208533454104793088,2019-12-21 23:43:23,RT @RashidaTlaib: Say i loude Amo Benie! ì£ì£ì£ hps://.co/avqsaHbeyZ
1208510268344549376,2019-12-21 22:11:15,.@AOC speaking now. Tune in! hps://.co/TTHOKJaBX
1208481011169812481,2019-12-21 20:15:00,"We shouldn' blame millennials fo hei financial disess.
We should blame and evese he policies of he las 40 yeas which have:
-Rigged ou economy fo he ich
-Saddled young people wih massive suden deb
-Made healh cae unaffodable"
1208472476092526592,2019-12-21 19:41:05,"We'e no jus ying o win an elecion. We'e building a muliacial, inegeneaional, woking class movemen ha's will ansfom he couny. Join me, @AOC, @younghegian, @localnaives, @jesseyjoy and moe live in L.A.! hps://.co/hQZHZWHR8s"
1208464653598236672,2019-12-21 19:10:00,"A handful of billionaies have spen hunded of millions of dollas buying elecions and poliicians.
No ou campaign.
I'm poud ha we'e he only campaign o have conibuions fom zeo billionaies.
We epesen woking Ameicans, no he copoae elie."
1208447541077069824,2019-12-21 18:02:00,"Ive been ciicized fo being an ""alamis"" on climae change. 
Youe damn igh Im an alamis. 
The scieniss ell us we mus ac immediaely o end ou fossil fuel dependence, and ha is wha I'm going o do."
1208435712879681537,2019-12-21 17:15:00,"We will pass Medicae fo All.
We will eliminae co-pays, pemiums and deducibles.
We will make healh cae a igh o all.
We will end he disgace of a pofi-diven sysem."
1208423895717601280,2019-12-21 16:28:02,"I efuse o sand by and wach as @MLB eliminaes 42 mino league eams. We'e fighing back and demanding hey pay playes a living wage, oo. hps://.co/LH2QFlCTcY"
1208402960457314304,2019-12-21 15:04:51,You canno change a coup sysem by aking is money.
1208218781853593602,2019-12-21 02:52:59,"""I's no enough o jus say you don' like Tump... We've go o know wha you'e fo, and I always know wha Benie is fo."" hps://.co/BcTqJpA35"
1208217248550178816,2019-12-21 02:46:54,Tump hinks he can win by demonizing immigans and dividing us up. We ae going o do he opposie. We ae going o bing people ogehe and ceae an immigaion sysem based on jusice. Live fom San Ysido: hps://.co/MuwwAgOZB
1208192862476754944,2019-12-21 01:10:00,"Wee going o cancel evey penny of suden deb, and wee going o pay fo i wih a modes ax on Wall See.
Wall See doesn like ha, bu o hell wih Wall See."
1208182292813729792,2019-12-21 00:28:00,"Some people ae going o ell you ha i doesn' mae if billionaies and copoaions spend endless amouns of money on elecions.
I does mae.
I is why we ae sliding ino oligachy.
We need o ge money ou of poliics and esoe democacy."
1208172226782085120,2019-12-20 23:48:00,"Is shameful ha ICE would use an expedied conacing pocess o cicumven he Califonia ban on pivae immigan deenion cenes. As pesiden, we will ban all pivae pisons. hps://.co/d50z8PvwhU"
1208169263233720320,2019-12-20 23:36:13,Always gea o ge some ime wih he family while wee on he oad. hps://.co/iEoHegYV4
1208162152600809473,2019-12-20 23:07:58,"Tomoow is going o be a gea day. Join me and @AOC a ou ally in Los Angeles, feauing pefomances by @younghegian, @localnaives and @jesseyjoy. Le's keep up he momenum fo he poliical evoluion! hps://.co/M4fFUHE226"
1208149548725686272,2019-12-20 22:17:53,"RT @Jamie_Magolin: Jus spoke o an incedible cowd a he @BenieSandes #GeenNewDeal ownhall in he Inland Empie!
Ive neve been i¶"
1208148705829957638,2019-12-20 22:14:32,"Las yea jus five copoaions go $16 billion in ax beaks.
Tump is now ying o slash food samps and how ens of housands off of Medicaid.
This is wha class wafae looks like.
We ae going o figh back and win ha wa fo he woking class."
1208138210653569024,2019-12-20 21:32:50,We ae going o ake on he geed of he fossil fuel indusy. We ae going o pass a Geen New Deal o save he plane fom climae caasophe and ceae 20 million jobs. Join us live fom Moeno Valley: hps://.co/EEdFvf0Hq3
1208136115678515200,2019-12-20 21:24:30,"RT @AiRabinHav: Ove 1,000 people packed he even in Moeno Valley, CA. So @BenieSandes wen ouside o alk o he hundeds in he pa¶"
1208134116320980994,2019-12-20 21:16:34,"RT @GayGumbach: Sen. @BenieSandes speaks o an oveflow cowd ouside of his Geen New Deal campaign even in Moeno Valley, CA hps:/¶"
1208133723457282054,2019-12-20 21:15:00,My figh is wih he geed and coupion of he phamaceuical indusy and wih he geed and coupion of he healh insuance indusy.
1208120383272079361,2019-12-20 20:21:59,"Hee is he uh:
$7.25 an hou is no enough o live on.
Wokes deseve a living wage of a leas $15 an hou.
Women mus have equal pay fo equal wok.
CEOs should no be making 300x wha hei wokes do."
1208102448671444994,2019-12-20 19:10:43,"We can' defea Tump and ansfom his couny wihou he help of sudens. Befoe he deadline Sunday, apply o ge ained o oganize you campus: hps://.co/N8uB8qJHLX hps://.co/C9ZQ9GGNCA"
1208093825945739264,2019-12-20 18:36:28,"Congaulaions, @VOCALNewYok! Togehe, we will enac a homes guaanee and end homelessness naionwide. hps://.co/zDA3x9yHd8"
1208062537100615683,2019-12-20 16:32:08,RT @SEIU: Shou ou o @BenieSandes fo spending ime wih hospial woke Alex in a #WalkADay o lean why we need #UnionsFoAll! We kno¶
1207870486794981376,2019-12-20 03:48:59,"Real change always akes place fom he boom on up, neve fom he op on down. #DemDebae hps://.co/YIN6X1vn1w"
1207868465593356288,2019-12-20 03:40:57,"I am so poud ha ou campaign has ove a million volunees and moe individual conibuions a his poin han any campaign in hisoy.
Les defea Tump. Les ansfom his couny.
Chip in hee:
hps://.co/IZRsbKmMF"
1207856602570727425,2019-12-20 02:53:49,College fo All. #DemDebae hps://.co/1f85elc9c
1207855657031995392,2019-12-20 02:50:04,People ae sick and ied of filling ou foms. #DemDebae
1207853172292763654,2019-12-20 02:40:11,"Day 1 of my adminisaion:
- Povide legal saus fo all DACA ecipiens and hei paens
- Ensue fedeal agens will neve snach babies fom hei paens' ams
- Inoduce legislaion o povide a pahway o ciizenship fo all undocumened people in he U.S.
#DemDebae"
1207851677061144576,2019-12-20 02:34:15,"Joe Biden has 44 billionaie campaign conibuos.
Pee Buigieg only has 39.
This is why 3 people own moe wealh han he boom half of Ameica.
This is why Amazon and ohe majo copoaions pay $0 in fedeal income ax.
We need o ge money ou of poliics. #DemDebae hps://.co/Fw3f9qCUqK"
1207843096546959361,2019-12-20 02:00:09,RT @Cubed: Benie Sandes says climae change will hi communiies of colo hades. His climae plan is by fa he mos pogessive of al¶
1207840545017651200,2019-12-20 01:50:01,"Insead of spending $1.8 illion annually on weapons of desucion, I will bing global leades ogehe o confon ou shaed enemy: climae change. #DemDebae"
1207839100876869632,2019-12-20 01:44:16,"Rejoining he Pais Ageemen ain' enough.
The issue now is whehe we save he plane fo ou childen and gandchilden.
We need a Geen New Deal. #DemDebae hps://.co/UFTkH2z2w"
1207838212867215362,2019-12-20 01:40:45,"RT @sunisemvm: .@BenieSandes ediecs he #DemDebae quesions on he climae cisis wih some pespecive:
""The issue now is whehe¶"
1207835112206995457,2019-12-20 01:28:25,"Tump says he economy is doing ""gea.""
Thee people own moe wealh han he boom half of Ameicans.
Thas no gea.
500,000 Ameicans ae homeless.
Thas no gea.
We have he highes childhood povey ae of any majo couny.
Thas no gea. hps://.co/17sSyNeo1B"
1207832327038128128,2019-12-20 01:17:21,"Unlike some of my colleagues, I voed agains NAFTA.
I voed agains PNTR wih China.
Wha we need is a ade policy ha sands up fo wokes, fames and addesses he global hea of climae change. #DemDebae"
1207830684846428165,2019-12-20 01:10:50,"Donald Tump is:
Ö a pahological lia
Ö unning he mos coup adminisaion in hisoy
Ö a faud
We will defea him. #DemDebae hps://.co/X7LNBpz8UQ"
1207828323570737152,2019-12-20 01:01:27,Le's go. #DemDebae hps://.co/83MGRYT
1207808435053576194,2019-12-19 23:42:25,I canno win he figh agains poweful special ineess alone. Tha is why ou campaign is abou building a movemen of human solidaiy.
1207808190353723392,2019-12-19 23:41:27,RT @IlhanMN: I shae an impoan goal wih @BenieSandes and @PplsAcion: building a muliacial woking class movemen o defea Donald¶
1207789548027162624,2019-12-19 22:27:22,Tump is a cowad who eas down ohes o make himself feel poweful. Jane and I sand wih @RepDebDingell agains his aack. Togehe well defea Tump and build a naion based on love and jusiceîhe kind of naion Debbies lae husband Rep. John Dingell would be poud of. hps://.co/0O6U0hETvv
1207783610226544641,2019-12-19 22:03:46,"A a ime when ou couny faces exeme voe suppession and disciminaion, I sand wih he people of NY and NJ as hey wok o make voing moe accessible and senghen ou democacy. Congaulaions o @LesDiveNJ, @MakeheRoadAc and @NJ_ISJ on had-fough vicoies! hps://.co/NYRnSI1eP"
1207755972460109828,2019-12-19 20:13:57,"Fo oo long, big phamaceuical companies have goen away wih ipping off he Ameican people. 
Im no going o allow ha o coninue. 
We ae going o cap ou of pocke expenses fo pescipion dugs a $200 a yea."
1207736107636592646,2019-12-19 18:55:01,The pupose of pivae healh insuance is no o povide affodable cae o all. I is o make huge pofis fo a handful of ich people.
1207718178656342019,2019-12-19 17:43:46,"Massive copoaions ack, buy, and sell you and you childen's exac locaion, 24/7, fo pofi.
We need a Digial Pivacy Bill of Righs o poec Ameicans fom his Owellian copoae suveillance. hps://.co/WoDN6LcGp6"
1207699986034638849,2019-12-19 16:31:29,"I suppo Decau's eaching assisans in hei figh fo a fai conac. As pesiden, we will inves in ou educaosîand I will figh fo Medicae fo All o ensue ha no woke has o walk a picke line o affod healh cae fo hei families. hps://.co/9XiE5fNQFF"
1207690314468773888,2019-12-19 15:53:03,I am deeply concened abou he ise of anisemiism in ou couny. All Ameicans mus sand ogehe agains his haed and as pesiden I will lead his figh. hps://.co/85L6JYMJDh
